Video ID,Title,Length,Published
qydjOM4yi5Q,LSD - Microdosing LSD in the name of self-improvement | DW Documentary,42m 31s,2019-12-04T19:00:09Z
ySzzjut3c9A,Protests in Lebanon: Christina has had enough | DW Documentary (Arab world documentary),12m 32s,2019-12-02T19:00:10Z
xO6AnTc0OE8,Colombia: The long road to peace after the civil war | DW Documentary,42m 26s,2019-12-01T19:00:12Z
JHDkALRz5Rk,How poor people survive in the USA | DW Documentary,42m 32s,2019-11-27T19:00:03Z
e9SsnK6t-z8,The school for role-play in Denmark | DW Documentary,12m 41s,2019-11-25T19:00:07Z
-AqF-2Htv-I,Indian dream wedding in Kerala | DW Documentary,12m 33s,2019-11-19T19:00:01Z
W6gyEbprEiQ,From a Nazi childhood to living with a Syrian refugee | DW Documentary,26m 6s,2019-11-12T19:00:02Z
o4ah2I8YjkQ,The apostle comes from Africa — a contemporary passion story | DW Documentary,12m 32s,2019-11-11T19:00:06Z
0mfgjLttbcA,How Bollywood Normalised Rape Culture | BuzzFeed India,7m 43s,2019-11-08T07:00:01Z
rHrdFc9kC7M,The GDR defector and the Bulgarian border guard | DW Documentary,40m 40s,2019-11-07T19:00:03Z
b3U8eH8LTp0,Udo Lindenberg: The Godfather of German Rock and the Fall of the Berlin Wall | DW Documentary,25m 50s,2019-11-06T19:00:06Z
bArtnedm3eQ,Targeted by the Stasi: revisiting the past | DW Documentary,12m 31s,2019-11-04T19:00:02Z
TWpCj8jIxkY,The Berlin Wall our family and us | DW Documentary,42m 31s,2019-11-01T19:00:02Z
KSwqdl0Q9F8,Living with bipolar disorder: Maarten opens up | DW Documentary,12m 32s,2019-10-28T19:00:00Z
xIBf48PP9hI,Bosnia's invisible children: Living in dignity | DW Documentary,26m 1s,2019-10-26T18:00:07Z
4a0-WnFA1wA,From taxi driver to opera star — a transformation | DW Documentary,12m 32s,2019-10-21T18:00:00Z
8FLXf-mW5QI,The dinosaur village | DW Documentary,26m 2s,2019-10-19T18:00:01Z
CidaOP7PA-o,The great death of insects | DW Documentary,42m 31s,2019-10-17T18:00:01Z
x6sM5sShTSs,The snake catchers of Bangkok | DW Documentary,12m 4s,2019-10-14T18:00:05Z
peOvrU4WVbs,Mission on the Amazon | DW Documentary,26m 2s,2019-10-12T16:00:08Z
HKQoRg0dZg4,Human trafficking in Libya | DW Documentary,12m 31s,2019-09-30T18:00:01Z
s0dMTAQM4cw,Artificial intelligence and algorithms: pros and cons | DW Documentary (AI documentary),42m 26s,2019-09-26T18:00:05Z
H0k31FURJPg,Intersex — redefining gender | DW Documentary,12m 3s,2019-09-23T18:00:01Z
oCZr4j24dsg,No more fish — empty net syndrome in Greece | DW Documentary,26m 2s,2019-09-22T16:45:01Z
rcCu3Yia6WU,What neo-Nazis have inherited from original Nazism | DW Documentary,42m 31s,2019-09-21T16:00:12Z
vTgMIivWu8o,Black market for dogs | DW Documentary,12m 34s,2019-09-18T18:15:00Z
-fusUxEPwsw,Rubber tires — a dirty business | DW Documentary,28m 26s,2019-09-17T18:00:01Z
oJP4g88Im5c,In Humboldt's footsteps: Volcanic visions in Ecuador — Part 2 | DW Documentary,7m 48s,2019-09-14T16:00:11Z
TySxK0GyBsM,A. v. Humboldt: Everything is interaction — Part 7 | DW Documentary,10m 55s,2019-09-14T16:00:08Z
IecNzgdILic,In Humboldt's footsteps — Part 3 | DW Documentary,8m 59s,2019-09-14T16:00:07Z
K2-mQ4UJpJ8,The Humboldt Current — Part 4 | DW Documentary,8m 33s,2019-09-14T16:00:05Z
Kap1dQnkKPw,Tracing Humboldt's tracks — Part 6 | DW Documentary,8m 59s,2019-09-14T16:00:05Z
QcXWCSyXMBM,Humboldt discovers biodiversity in the Orinoco basin — Part 5 | DW Documentary,10m 22s,2019-09-14T16:00:02Z
5q4D7apcQ80,Alexander von Humboldt in the Americas — Part 1 | DW Documentary,8m 32s,2019-09-14T16:00:00Z
G0Iq45Nbevk,Testosterone — new discoveries about the male hormone | DW Documentary,42m 31s,2019-09-12T18:00:03Z
BAdvwQKyYkM,German police — on patrol with bodycams | DW Documentary,12m 31s,2019-09-09T18:00:00Z
QAdw7N9l1tM,Can farmers grow money? | DW Documentary,42m 31s,2019-09-09T13:04:28Z
3LsqaJrKiPI,My daughter and the caliphate | DW Documentary,59m 7s,2019-09-05T18:00:01Z
y-Rsf5fYQ4I,Peter Lindbergh — the supermodel photographer | DW Documentary,42m 26s,2019-09-04T17:03:29Z
hcXjVxaKzv4,Will Germany's car industry survive? | DW Documentary,28m 31s,2019-09-03T18:00:11Z
qrvkHyYIUyE,The future of Europe | DW Documentary,42m 31s,2019-09-02T18:00:05Z
kBZdsMb9upI,Taiwan for food lovers | DW Documentary,26m 1s,2019-08-30T16:00:10Z
P0hhJYPNsSo,Right-wing populists ahead of state elections | DW Documentary,12m 32s,2019-08-26T16:00:05Z
SaGIKIMZzTQ,Anti-Semitism in France | DW Documentary,26m 1s,2019-08-24T16:00:05Z
CVBcRIGYyPE,From a mini-island to the big city | DW Documentary,12m 31s,2019-08-19T16:00:05Z
Izd2qOgOGQI,Artificial intelligence and its ethics | DW Documentary,42m 31s,2019-08-14T16:00:04Z
AJE-Iz9bBPE,Germany's volunteer exchange | DW Documentary,12m 32s,2019-08-12T16:00:04Z
OsKD_D-__5I,The Basque Country and ETA | DW Documentary,26m 1s,2019-08-09T16:00:04Z
5PBs7RqPTrI,The social media beauty cult | DW Documentary,42m 31s,2019-08-08T18:00:01Z
y6wuQyJZILI,Fighting poverty with fish | DW Documentary,12m 32s,2019-08-05T16:00:10Z
K9MaGf-Su9I,Climate change: Europe's melting glaciers | DW Documentary,42m 31s,2019-07-31T18:00:00Z
UPSgV0bVrcY,The daily life of gay parents | DW Documentary,12m 32s,2019-07-29T18:00:05Z
zYJhMpWSNhc,The Guča Trumpet Festival | DW Documentary,26m 1s,2019-07-25T18:00:06Z
YQUQG8WaRMI,A women's Tour de France | DW Documentary,12m 31s,2019-07-22T17:58:47Z
QyeBxcvUJIU,The New Silk Road Part 2: From Kyrgyzstan to Duisburg | DW Documentary,42m 31s,2019-07-20T16:30:00Z
cUxw9Re-Z-E,The New Silk Road Part 1: From China to Pakistan | DW Documentary,42m 31s,2019-07-20T16:00:07Z
HYKzUGd47fE,Moon mission: A long journey into space | DW Documentary,12m 32s,2019-07-15T16:00:05Z
aJYS6Gf3hgY,Visiting Gaza Strip as a Palestinian | DW Documentary,26m 1s,2019-07-13T14:00:00Z
PUgotwc8HwI,The motorsport with no gas - Formula E in Switzerland | DW Documentary,16m 41s,2019-07-11T18:00:02Z
ckSrlCmX_Cg,Slaves in Italy? | DW Documentary,28m 31s,2019-07-09T18:00:08Z
Hdp8bU-rEXA,Görlitz woos residents | DW Documentary,12m 31s,2019-07-08T18:00:04Z
qae2UTsAKBc,Abuse in the Catholic Church | DW Documentary,42m 31s,2019-07-02T18:00:03Z
0udeF84VjrY,Deported from the USA | DW Documentary,12m 32s,2019-07-01T18:00:02Z
VUAf_e9Y6XA,Silicone sex - When men love dolls | DW Documentary,25m 56s,2019-06-29T18:00:03Z
60B_a3eHetA,Hong Kong's youth rises up | DW Documentary,12m 33s,2019-06-24T18:00:00Z
Ga5Uc9X6dIA,From Nefertiti to Beuys — Berlin’s museums (2/2) | DW Documentary,52m,2019-06-22T15:04:31Z
c3hh-AGsKAg,From Nefertiti to Beuys — Berlin’s museums (1/2) | DW Documentary,52m,2019-06-22T15:00:06Z
wMPf231zDdw,On route 7 into the heart of Patagonia | DW Documentary,42m 31s,2019-06-21T18:00:11Z
dTHhSTwLy-g,Violence against paramedics | DW Documentary,12m 31s,2019-06-17T18:00:10Z
wLOmZCUr7BQ,What to do about rising rents? | DW Documentary,28m 31s,2019-06-11T18:00:05Z
AYUFTyPY1SY,Soccer kids kicking off their careers | DW Documentary,12m 31s,2019-06-11T15:00:00Z
NXaVLXSZdEw,Germany: The discreet lives of the super rich | DW Documentary,42m 31s,2019-06-09T15:00:04Z
S7Ck8_deK9c,„RACE for Future“ – Formula E in Berlin | DW Documentary,16m 1s,2019-06-08T15:00:02Z
78xdMXOx7Rw,Thailand and the fallout from mass tourism | DW Documentary,42m 31s,2019-06-05T15:41:21Z
Xaj1Gj7oXFM,Along the Amazon in Peru | DW Documentary,28m 26s,2019-06-04T18:00:02Z
znBosY3ooSw,US: Trump's vigilantes against migrants | DW Documentary,12m 31s,2019-06-03T18:00:07Z
cHjMT8PquA0,Mexico's journalists at risk | DW Documentary,12m 32s,2019-05-27T18:00:05Z
dMVq4jj1QtE,1949 - One year two Germanies | DW Documentary,42m 31s,2019-05-27T10:02:18Z
uo0dFWOMaDM,Right-wing populists and the EU | DW Documentary,42m 31s,2019-05-20T18:00:06Z
Of9hKnf3Obs,Russia's support for EU opponents | DW Documentary,12m 31s,2019-05-20T13:06:13Z
NxXl2xE52PI,Elephant rides in Thailand: Fun or cruel? | DW Documentary,12m 38s,2019-05-13T18:00:03Z
4LAe_pMn4dA,Refugees stranded in Greece | DW Documentary,26m 1s,2019-05-11T15:00:01Z
O90PShJVu58,Amazon Jeff Bezos and collecting data | DW Documentary,42m 31s,2019-05-10T18:00:02Z
Y9qSsCzIVJU,Midwives in crisis in Germany | DW Documentary,12m 31s,2019-05-06T18:00:03Z
cl4Uv9_7KJE,Fleeing climate change — the real environmental disaster | DW Documentary,42m 31s,2019-05-01T18:00:04Z
g3NhYj5IcPc,Using roadkill for fashion | DW Documentary,12m 38s,2019-04-29T18:00:04Z
_LMUWV1Tacs,The Renaissance - The Age of Michelangelo and Leonardo da Vinci (2/2) | DW Documentary,42m 26s,2019-04-28T15:15:01Z
BmHTQsxxkPk,The Renaissance - The Age of Michelangelo and Leonardo da Vinci (1/2) | DW Documentary,42m 26s,2019-04-28T15:00:02Z
NjvC8pl1diY,The Paralympics: the only female athelete of the Gambia | DW Documentary,12m 32s,2019-04-23T11:01:23Z
2pJD5HtlKwg,What did Leonardo da Vinci's Last Supper really look like? | DW Documentary,42m 26s,2019-04-18T18:00:00Z
TfIcEHj2kj4,Russian TV talent shows for kids | DW Documentary,12m 31s,2019-04-16T18:00:04Z
rw1bz_hi9kY,Georgia between Europe and Stalin | DW Documentary,26m 1s,2019-04-13T18:00:02Z
5sNFveHpkwI,The Akha tribe in Laos: Between tradition and modernity | DW Documentary,42m 6s,2019-04-12T18:00:00Z
5GVxz5U-qV0,Formula racing: A female driver chases the dream | DW Documentary,12m 31s,2019-04-09T18:00:00Z
85RqiMMNmUI,IS targets the Philippines | DW Documentary,42m 26s,2019-04-08T18:00:02Z
jkoCS5puBeU,Turning junk heaps into vintage beauties | DW Documentary,12m 31s,2019-04-01T18:00:04Z
U3KUi_1vJsE,Growing greens in the Arctic | DW Documentary,12m 31s,2019-03-25T19:00:02Z
wEufTD39xrw,Money and power – how much influence do the super rich have? (3/3) | DW Documentary,42m 26s,2019-03-24T16:00:06Z
Kw6aFdlsVt0,Cinema as resistance - filmmakers who want to change the world | DW Documentary,25m 42s,2019-03-21T19:00:05Z
co5uywe-1Z8,Climate refugees in Bangladesh | DW Documentary,42m 31s,2019-03-20T19:00:06Z
-knTMU1_3C8,Venezuela: Humanitarian crisis and the fight for power | DW Documentary,28m 31s,2019-03-19T10:27:13Z
YhxJ4hLth64,Flight MH370: Five years of uncertainty | DW Documentary,12m 32s,2019-03-11T19:00:03Z
RTZdzFCmIgs,Tesla and Elon Musk - the future of electric cars | DW Documentary,42m 31s,2019-03-10T16:00:03Z
CF0nQXrEJ30,Making cheese in the Alps - a story of integration | DW Documentary,26m 1s,2019-03-08T17:15:00Z
Amfrm2V_KO0,Meet Germany's first robot lecturer | DW Documentary,12m 32s,2019-02-25T19:00:00Z
9aUbSHbSi-k,Money luxury and fame – the new super-rich of India | DW Documentary,42m 26s,2019-02-20T19:00:00Z
6uNcGyKQcsY,When love knows no bounds | DW Documentary,12m 1s,2019-02-18T19:00:01Z
mJBH2IFWsGA,Illegal car races in Germany | DW Documentary,12m 2s,2019-02-13T19:00:04Z
iXGtx-hroKE,Working online and traveling the world - digital nomads | DW Documentary,25m 56s,2019-02-09T17:30:00Z
qwNVNE83Udo,Drones robots and super sperm – the future of farming | DW Documentary (Farming documentary),42m 26s,2019-02-07T19:00:03Z
qx46iJsEm70,A school for Russia's young offenders | DW Documentary,12m 31s,2019-02-04T19:00:06Z
2uVWAS6Q6AY,Architecture art and design - 100 years of the Bauhaus (3/3) | DW Documentary,42m 31s,2019-01-27T16:00:00Z
BCnfRCVpxFI,Snow chaos in the Alps | DW Documentary,12m 1s,2019-01-21T19:00:00Z
LW1415Ddf8c,Architecture art and design - 100 years of the Bauhaus (2/3) | DW Documentary,42m 31s,2019-01-20T16:00:01Z
nA4_HGE29pI,Safe cities for women - Founders Valley (5/5) | DW Documentary,26m 2s,2019-01-18T19:00:05Z
KYSWEq70YYk,Release the killer whales! | DW Documentary,12m 1s,2019-01-14T19:00:01Z
rg3X1vZN5TA,Architecture art and design - 100 years of the Bauhaus (1/3) | DW Documentary,42m 31s,2019-01-13T16:00:03Z
7bxEU5Jb9vI,Life with autism | DW Documentary,42m 31s,2019-01-11T19:00:00Z
LtiwXTxp6DE,Imprisoned children in Turkey | DW Documentary (Prison documentary),12m 1s,2019-01-07T19:00:04Z
Igk5NHH-qJ0,The dark side of agriculture in Ethiopia (2/2) | DW Documentary (Farming documentary),42m 31s,2019-01-05T16:15:00Z
isiYYVmvn2U,The dark side of agriculture in Ethiopia (1/2) | DW Documentary (Farming documentary),42m 31s,2019-01-05T16:00:05Z
pGZIc0Pokhs,A German Christmas market in Dresden | DW Documentary,12m 1s,2018-12-28T19:00:03Z
0G4xMWmbGtw,Female power & digital empowerment - Founders Valley (4/5) | DW Documentary,26m 2s,2018-12-22T16:00:01Z
TjWZehM-2Ew,Women take the reins in Kyrgyz villages | DW Documentary,12m 1s,2018-12-17T19:00:02Z
3-u31NgfDbQ,The war on my phone - Lifeline to Syria (2/2) | DW Documentary,42m 31s,2018-12-15T16:15:00Z
JcXNO7_nlsM,The war on my phone - Lifeline to Syria (1/2) | DW Documentary,42m 31s,2018-12-15T16:00:02Z
-Jn41vwZd94,The poor the banks & digital money - Founders Valley (3/5) | DW Documentary,26m 2s,2018-12-14T19:00:00Z
Xw9Zsc9A924,Open borders and elderly care | DW Documentary,12m 1s,2018-12-13T16:00:04Z
cYP_wMJsgyg,Rich and poor – the inequality gap (2/3) | DW Documentary,42m 31s,2018-12-12T19:00:03Z
frTz5hL3z2U,Data social media & privacy - Founders Valley (2/5) | DW Documentary,26m 2s,2018-12-08T16:00:04Z
L42QCTOfNgA,Cuba - building a catholic church | DW Documentary (Religion documentary),26m 1s,2018-12-06T19:00:00Z
tkUv2R97I-Y,Yemen and the global arms trade | DW Documentary (Arms documentary),26m 36s,2018-12-04T19:00:04Z
73npEw0Amhk,Climate heroes - carbon neutral living | DW Documentary (Environment documentary),12m 1s,2018-12-03T19:00:00Z
3ijJb3Upg_k,The first female mayor of Tunis | DW Documentary (Arab world documentary),12m 1s,2018-11-26T19:00:00Z
zBQWhOSDykk,School pressure & innovative education - Founders Valley (1/5) | DW Documentary,26m 2s,2018-11-24T16:00:09Z
GbECT1J9bXg,How cash is becoming a thing of the past | DW Documentary (Banking documentary),42m 31s,2018-11-21T19:00:01Z
z7CIO-YrOzA,Women social media and the revolution - Digital warriors | DW Documentary,53m 3s,2018-11-20T17:58:40Z
FG1hCPijyj4,Canada: Why Many Aboriginals Grow into Crime | DW Documentary (Crime documentary),12m 1s,2018-11-20T09:30:00Z
BY0RbbmHPdk,100 years after World War I | DW Documentary,12m 1s,2018-11-12T19:00:00Z
CD1LuZtBAZo,Antisemitism in Europe | DW Documentary,42m 31s,2018-11-08T19:00:00Z
j_i_NOepqAc,USA - Trump and the midterms | DW Documentary (Trump documentary),28m 31s,2018-11-06T16:00:05Z
cBXMt8cYJYQ,Mother searches for son in China | DW Documentary,12m 1s,2018-11-05T11:51:13Z
zbvhQn2uAn8,Gold! Bangkok's treasure hunters | DW Documentary,12m 1s,2018-10-29T19:00:05Z
6bWw3eA4L3g,Brazil’s indigenous population fights back | DW Documentary (Environment documentary),12m 5s,2018-10-22T18:00:01Z
1MaQs3AjhdI,Clandestine employment of Indians in Italy | DW Documentary (Migrant documentary),12m 2s,2018-10-15T18:00:00Z
kJuNcOf_kfE,Saving Spain's largest saltwater lagoon | DW Documentary (Environment documentary),26m 1s,2018-10-13T15:00:05Z
0g9R-eBW7T0,Bavaria: tradition in danger | DW Documentary,12m 1s,2018-10-08T18:00:01Z
VpK8fpqPJT0,Archeology – exploring the past with modern technology | DW History Documentary,42m 32s,2018-10-07T15:00:06Z
VtIQrP6FvOo,Terror at the Moria refugee camp | DW Documentary,12m 1s,2018-10-01T18:00:03Z
ivbbsJRztwg,Hambach forest stays! - Germany and coal | DW Documentary,12m 1s,2018-09-24T18:00:05Z
8P-iPXsylrk,Traveling Ecuador by train | DW Documentary,42m 32s,2018-09-20T18:00:00Z
VPyKErEF9f0,China's harassment of Muslims | DW human rights Documentary,12m 1s,2018-09-17T18:00:03Z
tSDG6HI8ebw,Learning German: integration by language | DW Documentary,12m 2s,2018-09-10T18:00:04Z
XPt1dAwHM_o,Karl Lagerfeld - German fashion designer and icon | DW Documentary,42m 32s,2018-09-09T15:00:05Z
A2kb1EGx8bk,Welcome to the 'Nazi village'! | DW Documentary,12m 1s,2018-09-03T18:00:00Z
Bx7KpO32TNE,Hocus pocus? Testing miracles | DW Documentary,12m 1s,2018-08-27T18:00:01Z
jPiz_y1dG3o,Women's football in India | DW Documentary,26m 2s,2018-08-24T18:00:03Z
ppTdtPfN17Y,Iraq's first Dandie's Club | DW Documentary,12m 1s,2018-08-20T18:00:05Z
AFIxi7BiScI,Inequality – how wealth becomes power (1/3) | DW Documentary,41m 56s,2018-08-18T15:00:00Z
W9MZCXFqFig,Return to Kabul - Afghan deportees one year on | DW Documentary,28m 31s,2018-08-14T18:00:02Z
M8rcz14hDak,Native American woman runs for Congress | DW Documentary,12m 1s,2018-08-13T18:00:00Z
y6JJt2i28zs,Kosovo: End of mission for German armed forces | DW Documentary,12m 1s,2018-08-08T10:59:22Z
zFdvBWKIcbU,Perilous trip to reach dream destination US - DW Documentary,12m 1s,2018-07-30T11:05:53Z
z8LCsV6JWc8,Protestants and Catholics in Northern Ireland | DW Documentary,12m 1s,2018-07-24T18:00:05Z
9NJ_FEiW380,A court interpreter in South Africa | DW Documentary,12m 1s,2018-07-23T18:00:00Z
wpdZZF8t9x0,Yemen - kids and the war | DW Documentary,42m 32s,2018-07-20T18:00:05Z
XSGRd5Ve1zI,Secrets of the Stone Age (2/2) | DW Documentary,42m 31s,2018-07-12T18:15:00Z
I2vYr6gx56o,Secrets of the Stone Age (1/2) | DW Documentary,42m 31s,2018-07-12T18:00:01Z
Ltrvm1r6KMo,One German pub owner is still serving at 87 | DW Documentary,12m 1s,2018-07-11T18:00:03Z
vea33I4PfSo,Tough play: China's pro gamers | DW Documentary,12m 1s,2018-07-04T18:00:03Z
aHNWZ018ln8,Is tourism harming Venice? | DW Documentary,42m 31s,2018-07-02T18:00:00Z
hDJrEtl5suk,Schools for Afghanistan - a project in peril | DW Documentary,26m 1s,2018-06-30T15:00:04Z
8sxaz0LdBW8,Aftermath of a genocide: Yazidis of Sinjar | DW Documentary,12m 1s,2018-06-27T18:00:00Z
zPXdF3NdTIw,Talíria takes on the military in Rio | DW Documentary,12m 2s,2018-06-21T18:00:03Z
c4B7U1QG1i8,Trash into cash - plastic waste in Haiti | DW Documentary,12m 1s,2018-06-14T18:00:06Z
G_e7eFSkEjw,The rich the poor and the trash | DW Documentary (Inequality documentary),28m 31s,2018-06-08T18:32:05Z
DnW9ZQtI1_E,The deceptive promise of free trade | DW Documentary,42m 31s,2018-06-06T20:00:43Z
03vWwqYPf60,Organic food - hype or hope? | DW Documentary,42m 38s,2018-05-30T18:00:00Z
em7aVh9vcIs,Sarah emigrates to Israel | DW Documentary,12m 2s,2018-05-26T15:00:02Z
kUMYT6tozEg,Who owns Jerusalem? | DW Documentary,28m 31s,2018-05-14T18:00:02Z
R8j123slEMU,A bunker for books: bibliophilia in Belgrade | DW Documentary,12m 2s,2018-05-07T18:00:02Z
AcvNuQ3AFEs,Children of war: life after Aleppo,12m 2s,2018-04-30T18:00:00Z
0kaZ5jeuMa0,Germans in Israel. Israelis in Germany | DW Documentary,42m 37s,2018-04-20T18:00:00Z
J6DxXI6wD8U,Bangladesh - Dawn of Islamism | DW Documentary,42m 31s,2018-04-17T16:31:47Z
BwcAaL-ajpY,Survival act - life under the Big Top | DW Documentary,12m 2s,2018-04-16T10:00:08Z
xkbL0eaIfBM,EU president Juncker on tour in the Balkans | DW Documentary,12m 2s,2018-04-09T10:11:58Z
ionHlck2PgI,One congregation and Germany's far-right | DW Documentary,12m 2s,2018-04-03T10:48:46Z
WoFouzeYy0o,An encounter with artist Shirin Neshat | DW Documentary,25m 51s,2018-04-01T15:00:02Z
KM9urQRlJdc,The fight against Russia's growing garbage | DW Documentary,12m 2s,2018-03-27T10:29:15Z
4xgPBb1xHYI,German food banks under pressure | DW Documentary,12m 2s,2018-03-20T16:31:13Z
eTBRe2FtvC8,Hell on earth: Eastern Ghouta | DW Documentary,12m 4s,2018-03-15T17:00:06Z
SPVQQqUu4-M,Berlinale Talents: female filmmakers struggle for success | DW Documentary,25m 45s,2018-03-14T16:01:47Z
1ReFNdkQ5Y8,Brides for sale - Bulgaria's Roma marriage market | DW Documentary,26m 16s,2018-03-10T16:00:00Z
7nFI1Bamg2c,Deforestation in Peru and other world stories | DW Documentary,12m 1s,2018-03-01T18:00:00Z
985xnRfA2VE,India: Exploring Delhi | DW Documentary,42m 41s,2018-02-22T09:38:12Z
IbjMs8V3YBo,How to survive in Los Angeles - without a home? | DW Documentary,12m 2s,2018-02-19T11:36:53Z
sM8Z2sbou0k,Everyone's welcome! A hotel run by people with disabilities | DW Documentary,12m 1s,2018-02-12T11:10:43Z
5TYtKSiv2kk,Gold mining endangering Ecuadorian town and other world stories | DW Documentary,12m 3s,2018-02-07T17:35:59Z
khXGMcX59YE,The Berlin Wall - How it worked | DW Documentary,10m 27s,2018-02-05T16:23:22Z
