Video ID,Title,Length,Published
Jh7Owgvlu0Y,Police brutality in Nairobi‘s slums | DW Documentary,12m 7s,2018-02-05T11:16:27Z
iDo1vIBqi10,Traveling by train in Panama | DW Documentary,42m 31s,2018-02-01T17:01:12Z
hpZwCRInrgo,Mahatma Gandhi – dying for freedom | DW Documentary,42m 32s,2018-01-31T20:00:03Z
-yPbLerhRCQ,Chechens fear returning ISIS fighters and other world stories | DW Documentary,12m 4s,2018-01-29T18:00:01Z
ciBQFItYc7E,A Holocaust survivor tells her story | DW Documentary,12m 1s,2018-01-29T11:50:19Z
lDveK6oWN5w,Germany’s poor pensioners | DW Documentary,12m 1s,2018-01-22T14:45:25Z
HPJjQJ1UWn4,The last Kalinga tattoo artist Whang Od | DW Documentary,26m 25s,2018-01-20T15:00:04Z
ejK8IEvLjtQ,Berlin: homeless capital of Germany | DW Documentary,12m 2s,2018-01-18T18:00:05Z
KcGprtOQeJw,Covering Donald J. Trump | DW Documentary,28m 31s,2018-01-16T18:00:01Z
QgSIG3qI3Aw,The ice merchant of Chimborazo | DW Documentary,12m 4s,2018-01-15T11:00:02Z
lHSO0RQFRe8,Bosnia and Herzegovina: an ethnically divided country | DW Documentary,26m 4s,2018-01-14T15:00:03Z
xRCRBRpLeUM,Child trafficking in China | DW Documentary,12m 2s,2018-01-08T13:26:21Z
Jb5kYAHTCpM,India: Changing the families fortune and other world stories | DW Documentary,12m 1s,2018-01-05T18:00:01Z
01D4L0deJPw,Learning how to walk with an exoskeleton | DW Documentary,12m 2s,2018-01-02T12:55:23Z
reEZn3mJ-Fo,Visiting North Korea | DW Documentary,42m 56s,2017-12-29T18:00:04Z
7MVI7Ne9PQI,India: the climate challenge - Founders Valley (10/10) | DW Documentary,26m 1s,2017-12-28T18:00:00Z
Tp3Xd39iYtU,Is Egypt failing to protect its Coptic Christians? | DW Documentary,28m 31s,2017-12-26T19:00:03Z
h4jaf6YMVUI,World stories: Brexit and Northern Ireland; war in Central African Republic | DW Documentary,12m 2s,2017-12-20T12:46:32Z
_Ud-guTCP_c,India: drowning in plastic - Founders Valley (9/10) | DW Documentary,26m 1s,2017-12-19T19:00:04Z
bltWKd82tzE,Refugees on Lesbos | DW Documentary,12m 2s,2017-12-19T11:00:06Z
sclwgAXiHhI,Indonesia: Bali's water dilemma - Founders Valley (8/10) | DW Documentary,26m 1s,2017-12-18T16:00:03Z
yHZOIs3FL6A,3 world stories about: pill against AIDS - soccer World Cup - palm oil | DW Documentary,12m 1s,2017-12-17T15:00:04Z
6wDJIQFsBis,After the escape – how art helps refugees feel at home | DW Documentary,42m 31s,2017-12-15T13:39:05Z
VhfdqVI6ImI,Child thaiboxers: A fighting chance | DW Documentary,12m 1s,2017-12-11T19:00:02Z
O6KZEUdTGsk,Golem: a legendary Jewish clay man and his impact on art | DW Documentary,42m 31s,2017-12-08T16:00:01Z
AzBQPZa6-RA,Masoud's list - one man against the IS | DW Documentary,12m 2s,2017-12-05T14:40:16Z
wQ-LIjenrxw,Bangladesh: worlds of work - Founders Valley (7/10) | DW Documentary,26m 1s,2017-12-04T16:31:09Z
MMIABcbEIGg,Indonesia: food for the future - Founders Valley (6/10) | DW Documentary,26m 2s,2017-12-04T16:30:37Z
_yruBeRM6yc,Singapore: horizons of health - Founders Valley (5/10) | DW Documentary,26m 2s,2017-12-04T16:30:16Z
OyBIFSQmKt4,Malaysia: energize the world - Founders Valley (4/10) | DW Documentary,26m 2s,2017-12-04T16:29:52Z
9yTnB72658A,Taiwan: technology: promise or peril? - Founders Valley (3/10) | DW Documentary,26m 2s,2017-12-04T16:29:26Z
LhiuA71tF5Y,Mongolia: between tradition and globalization - Founders Valley (1/10) | DW Documentary,26m 2s,2017-12-04T16:29:07Z
pnXcqZ6r32U,Clean and quiet electric boats for Thailand and other world stories | DW Documentary,12m 4s,2017-12-01T18:00:06Z
fy4WWQN_-Fs,Times of stalemate: a German MP's story | DW Documentary,12m 1s,2017-11-27T20:00:07Z
xC4h7SA6sBc,Welcome to Bangkok Thailand | DW Documentary,26m 8s,2017-11-26T15:00:03Z
6OHL9UTCTlM,German electronic music and its star DJs – Felix Jaehn Paul van Dyk Alle Farben | DW Documentary,42m 32s,2017-11-24T10:57:03Z
wlahWQC2smE,The German military - filling the ranks | DW Documentary,12m 2s,2017-11-20T11:14:17Z
UzivaxYf1iM,The hellish coal fields of Jharia | DW Documentary,12m 2s,2017-11-13T13:30:34Z
TZ0j6kr4ZJ0,Kiribati: a drowning paradise in the South Pacific | DW Documentary,42m 56s,2017-11-08T20:00:01Z
qV_4QdwMkCs,Teaching girls their rights in Ethiopia and other world stories | DW Documentary,12m 2s,2017-11-07T17:07:45Z
oqr3xFYOF70,Internet addiction - online without end | DW Documentary,12m 2s,2017-11-06T11:44:14Z
j4VFH2QR1pQ,Gas boom in Mozambique and other world stories | DW Documentary,12m 1s,2017-11-02T16:00:07Z
1qeRj_qfNM0,Martin Luther the Reformation and the nation | DW Documentary,42m 56s,2017-10-31T16:00:00Z
f6ZecZScrCA,Luther code - 500 years of the Reformation | DW Documentary,42m 31s,2017-10-31T11:00:03Z
o5eaKtRxsA8,Hong Kong: urban visions - Founders Valley (2/10) | DW Documentary,26m 1s,2017-10-30T20:00:05Z
_zcZhg_WnYw,Heroin addiction in the USA | DW Documentary,12m 5s,2017-10-30T11:00:05Z
Egzd7PsmNTo,St. Helena - A remote island in the Atlantic | DW Documentary,26m 1s,2017-10-28T14:00:03Z
OntOGcWRvHA,A train ride through American history – New Orleans to New York | DW Documentary,42m 32s,2017-10-26T16:25:07Z
RiUeFQZlrnc,Catalan companies are leaving Catalonia and other world stories | DW Documentary,12m 5s,2017-10-24T11:54:57Z
XUdm_jjcWRE,Puerto Rico after the storm | DW Documentary,12m 8s,2017-10-23T10:00:02Z
xLmMZLaScBA,Ostracized - lesbians in Russia and other world stories | DW Documentary,12m 5s,2017-10-18T19:00:06Z
K6pxRD5IAQQ,From Islamic State victim to terrorist hunter | DW Documentary,28m 32s,2017-10-17T15:44:01Z
AOJ4w_OJA_E,Crisis in Catalonia: a society divided | DW Documentary,12m 2s,2017-10-16T16:29:25Z
czAykeFF83k,FC Bayern Munich - the 'Mia san Mia' phenomenon | DW Documentary (Sports documentary),1h 29m 45s,2017-10-12T20:36:56Z
_LFOxwIeVqk,Terror in the name of the Lord and other world stories | DW Documentary,12m 2s,2017-10-11T16:31:43Z
6OBgbLg2t3Q,Rooftopping – climbing high in Shanghai | DW Documentary,12m 2s,2017-10-09T12:10:09Z
vizu9YTCcB0,A Right-wing Surge in Saxony | DW Documentary,12m 4s,2017-10-02T12:45:20Z
7gqXaI70wC8,Resistance to fish farms in Canada and other world stories | DW Documentary,12m 1s,2017-10-01T19:00:01Z
8PgHxK4ghLA,Forced into prostitution: to hell and back | DW Documentary,12m 5s,2017-09-26T13:26:25Z
K3VDt5XK0Ag,Rohingya crisis reaches Bangladesh and other world stories | DW Documentary,12m 1s,2017-09-22T17:00:01Z
kToLeIkpLuY,Tough refugee deal between EU and Turkey | DW Documentary,3m 41s,2017-09-22T10:00:03Z
b_rHqiwZnu0,FC Bayern Munich: The 'Mia san Mia' Phenomenon (Trailer) | DW Documentary,2m 26s,2017-09-21T10:53:01Z
s8VNJ88AFWw,By train across Sri Lanka | DW Documentary,42m 26s,2017-09-20T19:00:04Z
_sH3-OVt_Mc,The Gezi Park fatality Elvan in Turkey | DW Documentary,4m 6s,2017-09-16T14:00:05Z
xowpmxq6LbY,Gods and cows holy and Holi (India shorts competition 3/3) | DW Documentary,17m 27s,2017-09-15T16:15:57Z
VwV0H-i9J9E,Adventure and beauty: Male and female (India shorts competition 2/3) | DW Documentary,24m 58s,2017-09-14T16:04:26Z
fcpiKx9gCRs,People passion and making a living (India shorts competition 1/3) | DW Documentary,23m 29s,2017-09-13T16:22:16Z
WUFgth1qB5I,Britons in France and Brexit | DW Documentary,4m 20s,2017-09-13T10:00:05Z
xssElZd4CJs,A Turk leaves his homeland | DW Documentary,12m 2s,2017-09-11T10:00:04Z
LdiirZ5Vh1I,Germany: A Syrian on the trail of IS | DW Documentary,5m 43s,2017-09-09T23:00:01Z
ulP5miRSXG4,Romania: Fipronil - the hidden threat | DW Documentary,4m 19s,2017-09-07T10:00:07Z
crli-5mJf3A,Blind Football Euro Championships in Berlin,12m 1s,2017-09-04T10:48:11Z
NGUbboTjT18,Will robots steal our jobs? - The future of work (2/2) | DW Documentary,42m 32s,2017-09-01T17:00:03Z
6IOH7b68byk,Will robots steal our jobs? - The future of work (1/2) | DW Documentary,42m 32s,2017-09-01T16:30:00Z
XrcWHof4h30,Italy's forgotten earthquake victims | DW Documentary,5m 14s,2017-08-30T10:00:02Z
ByRHSzQC_uM,Competing for the Russian-German vote | DW Documentary,12m 4s,2017-08-28T10:00:01Z
akjHeMTMqLI,Polish judges under pressure | DW Documentary,3m 56s,2017-08-24T17:00:00Z
SpJFMLHyQdw,Greece is battling tax evasion | DW Documentary,12m 1s,2017-08-21T10:00:02Z
WAFOFSU_3sA,#Germany Decides - German election road trip | DW Documentary,42m 27s,2017-08-19T14:00:04Z
HLDgrnAY9aY,Ukraine: Adventures in ruins | DW Documentary,4m 34s,2017-08-17T17:00:02Z
HLc2xFLoxFg,Greece's tax fraud problem | DW Documentary,5m 57s,2017-08-16T13:48:08Z
wnPHvm5u334,Shaul Ladany - Running for his life | DW Documentary,12m 1s,2017-08-14T09:57:32Z
ykAisB_4WLg,A journey through Mongolia | DW Documentary,42m 30s,2017-08-11T17:00:06Z
6Ruzivpk8Vg,Spain: a festival of life and death | DW Documentary,12m 5s,2017-08-07T10:00:31Z
uJImsmGnOOE,The SS man's bequest to Scotland | DW Documentary,5m 5s,2017-08-05T02:00:03Z
rhlgUcypuso,Squatters make a comeback in Spain | DW Documentary,4m 12s,2017-07-31T15:00:05Z
zxsWrzpqnRs,Israel: Breaking the Silence | DW Documentary,12m 1s,2017-07-31T10:00:05Z
DTqi5f0ScKU,When the money runs out | DW Documentary,5m 1s,2017-07-29T15:00:00Z
Y1ByhM-ibH0,Land mines lurking in Bosnia-Herzegovina | DW Documentary,4m 15s,2017-07-26T15:00:04Z
K-JEd1VNzE8,Lithuania's fence on Kaliningrad border | DW Documentary,4m 34s,2017-07-25T08:30:01Z
a7HuqMFCI1c,On Borrowed Time - An Afghan in Germany | DW Documentary,12m 1s,2017-07-23T22:00:00Z
Gi2QdEYLs00,French imams visit terrorist attack scenes | DW Documentary,4m 14s,2017-07-22T02:00:00Z
fyYo6quHZss,The impact of terrorism on tourism | DW Documentary,42m 26s,2017-07-20T15:00:04Z
qKFocXWQYzM,Slovak pensioner blogs against neo-Nazis | DW Documentary,4m 25s,2017-07-19T16:55:50Z
g171WEa-dVw,Fighting to fight: Equality in the bullring | DW Documentary,12m 1s,2017-07-18T02:00:00Z
xOGQR1-TQTc,Turkey one year after the failed coup | DW Documentary,28m 26s,2017-07-11T14:58:22Z
t6m49vNjEGs,How the rich get richer – money in the world economy | DW Documentary,42m 25s,2017-07-05T15:01:14Z
f9NtIg6jDA0,France: the holy war behind bars | DW Documentary,4m 50s,2017-07-04T15:00:06Z
xf1PhlhGv6o,Helmut Kohl from the province to the world stage | DW Documentary,12m 1s,2017-07-03T10:10:19Z
VZpDcaP2yHA,Spain: expecting at age sixty | DW Documentary,4m 38s,2017-07-02T15:00:05Z
VrQMAfd9ErE,Bosnia and Herzegovina: a gateway for IS | DW Documentary,4m 48s,2017-06-27T02:00:00Z
fyzsVF8Sxuo,Scrubbing the Right - a pensioner cleans up,12m 2s,2017-06-26T11:36:23Z
eo5MFtypZTU,Epilepsy drug scandal in France | DW Documentary,4m 44s,2017-06-25T15:00:04Z
PPDDopaYHQ8,Refugee helpers in Italy under pressure | DW Documentary,4m 46s,2017-06-25T02:00:00Z
CVuVlk2E_e4,Money happiness and eternal life - Greed (Director's Cut) | DW Documentary,1h 31m 12s,2017-06-24T02:00:01Z
V9EKM40lY4w,Prison subculture in Russia | DW Documentary,3m 23s,2017-06-23T09:27:05Z
9MkcTI00_uw,Ai Weiwei drifting - art awareness and the refugee crisis | DW Documentary,42m 27s,2017-06-21T15:00:01Z
P7l7mTRNXQc,'Sun tax' in Spain hurting solar providers | DW Documentary,4m 39s,2017-06-20T02:00:00Z
bOBUbnEU7wY,Can God be offended? Blasphemy religion and freedom of speech | DW Documentary,42m 26s,2017-06-16T15:00:03Z
ZA7JW0Hc7A8,Music against Trump | DW Documentary,12m 2s,2017-06-12T10:00:03Z
AeNtwPKStog,Afghanistan’s Palace of Hope | DW Documentary,12m 2s,2017-06-06T15:00:01Z
7hdugdJvC4o,Eurovision and the also rans | DW Documentary,4m 8s,2017-06-03T02:00:00Z
pthrCZFTIts,Struggling to provide care: doctors in Malawi | DW Documentary,12m 5s,2017-05-29T10:00:03Z
nDfYzcljIg8,Surviving Kenya's prison system | DW Documentary,12m 1s,2017-05-27T02:00:01Z
IAwPizERoek,Macedonia: powder keg in the Balkans | DW Documentary,4m 6s,2017-05-25T02:00:00Z
zA6TWnquOYo,Cuba - nostalgia and change | DW Documentary,42m 26s,2017-05-21T02:00:02Z
cqRfRsa3Ec4,Scotland: Fears of losing EU workforce | DW Documentary,5m 16s,2017-05-18T02:00:02Z
UR-u7cYqSH8,Fighting adultery in China | DW Documentary,12m 6s,2017-05-15T10:00:03Z
nuiCsU2gGcw,Spain: Killer whales in captivity | DW Documentary,5m 6s,2017-05-13T02:00:02Z
lqSoLVkYYu0,Traveling Iran by train | DW Documentary,42m 25s,2017-05-12T15:00:04Z
1HLEXm2aXHo,Holocaust survivor bears witness | DW Documentary,4m 9s,2017-05-08T15:00:00Z
q7Q-r0kw7VI,Exploited garment workers in Bangladesh | DW Documentary,12m 1s,2017-05-08T12:16:06Z
3GHGeC3WKNw,A better life on planet earth - reinventing the world (6/6) | DW Documentary,42m 32s,2017-05-06T09:09:03Z
yGQ_3uOBm2Y,War power and the path to peace - reinventing the world (5/6) | DW Documentary,42m 26s,2017-05-06T08:48:02Z
hfZ5WXjMprg,Change and the dream of justice - reinventing the world (4/6) | DW Documentary,42m 32s,2017-05-06T08:47:25Z
jinma166biU,School of creativity - reinventing the world in the digital age (3/6) | DW Documentary,42m 26s,2017-05-06T08:46:09Z
s-HIt_XPyqU,Science space and human discovery - reinventing the world (2/6) | DW Documentary,42m 26s,2017-05-06T08:45:19Z
H3QpYzrRiTg,Church and revolution - Martin Luther reinventing the world (1/6) | DW Documentary,42m 32s,2017-05-06T08:43:13Z
GIlsY-AJRzw,On the campaign trail in France - Fighting for Macron | DW Documentary,12m 1s,2017-05-03T10:00:00Z
3lI9KtVAZNk,Tajik migrant workers | DW Documentary,12m 6s,2017-04-23T16:00:00Z
UabU9PAncho,Words of resistance – Deutsche Welle and the Greek dictatorship | DW Documentary,42m 26s,2017-04-21T17:11:43Z
7Xkt187K4dc,Drought and war - Manuela's story | DW Documentary,12m 5s,2017-04-21T10:00:00Z
p-YAfrjvQic,African immigrants exploited in Spain - cheap labor for cheap vegetables | DW Documentary,5m 11s,2017-04-20T10:00:03Z
yqO35RQi_jI,Latvia - life in Russia's shadow | DW Documentary,4m 27s,2017-04-19T10:00:06Z
3LxOXKjlWXQ,Solidarity with refugees - German school children fight for their friends | DW Documentary,5m 8s,2017-04-12T10:00:00Z
BBPCPaF4Jr0,Police under pressure - Fighting crime in Germany | DW Documentary,12m 2s,2017-04-10T19:00:00Z
agij_IxGjCI,documenta 14 - learning from Athens | DW Documentary,42m 25s,2017-04-08T13:44:23Z
p8mF2z1ZZhw,Kidnapped brides in Kyrgyzstan | DW Documentary,12m 3s,2017-04-03T15:00:07Z
Hj5dCmt2p1U,German and Turkish - Cologne's Keupstrasse | DW Documentary,12m 4s,2017-04-03T12:23:00Z
Kd8kxPa7SFM,Renaissance art - The Cranachs | DW Documentary,42m 38s,2017-04-02T02:00:02Z
pcfPVj5qR1E,Afro Germany - Being black and German | DW Documentary,41m 58s,2017-03-29T14:48:15Z
CkiUZghP3vs,The Mubende coffee plantation and the bitter taste of eviction | DW Documentary,42m 31s,2017-03-24T16:00:01Z
t0w4UhLfMLE,Germany's election campaign – The Schulz Effect,12m 4s,2017-03-20T11:00:04Z
AXpd9I3kjjs,Protests in Belarus | DW Documentary,5m 1s,2017-03-19T14:00:01Z
7MreOWWfwrk,Germany vs Turkey – a political war of words | DW Documentary,5m 40s,2017-03-15T11:00:01Z
FFJb0M-cur0,Last chance for drug addicts in the Philippines | DW Documentary,12m 4s,2017-03-13T13:00:01Z
meWM4lChqy4,Women and the Azov battalion in Kyiv Ukraine | DW Documentary,4m 54s,2017-03-10T20:00:03Z
9-eRL-4ln9Q,Spanish orange farmers turn to 'crowdfarming' | DW Documentary,3m 26s,2017-03-09T20:00:00Z
B1Jl9rVtdyU,Buddhist monks in Russia fight for their monastery | DW Documentary,5m 21s,2017-03-08T20:00:01Z
oAu9BfbSEVg,Seeing and hearing with your fingers | DW Documentary,12m 1s,2017-03-06T10:24:58Z
7sVazu3D5hY,From Rio to Lima – Transoceânica the world's longest bus journey (5/5) | DW Documentary,42m 31s,2017-03-03T16:59:55Z
t1xLZWp2eBc,Colombia – The curse of coal | DW Documentary,12m 5s,2017-02-27T11:55:21Z
vbAoM23sK7o,From Rio to Lima – Transoceânica the world's longest bus journey (4/5) | DW Documentary,42m 31s,2017-02-25T03:00:02Z
iIeq7LpfX88,From Rio to Lima – Transoceânica the world's longest bus journey (3/5) | DW Documentary,42m 31s,2017-02-17T16:00:07Z
5xMLj_XZbjs,Turkish military officers flee Erdogan | DW Documentary,5m 41s,2017-02-17T08:00:01Z
NtmyrulkRjQ,Bartered brides in Turkey | DW Documentary,5m 7s,2017-02-12T15:30:00Z
VD9mFv0OAQU,Working-class Britain – trying to take back control | DW Documentary,3m 29s,2017-02-12T03:00:01Z
uhYvfokmDyc,Spain – Basque men-only cooking clubs | DW Documentary,4m 2s,2017-02-11T17:00:04Z
Gkdt36SNc7Q,From Rio to Lima – Transoceânica the world's longest bus journey (2/5) | DW Documentary,42m 31s,2017-02-10T15:00:01Z
H4SUypWjfYY,Fighting the Islamists - Germany's Deployment in Mali | DW Documentary,12m 1s,2017-02-05T16:00:01Z
m1dLiiDCbYg,Conservation in Romania – bringing back the European bison | DW Documentary,3m 15s,2017-02-05T09:00:01Z
HDxQWJSrO5A,German passports for UK Jews | DW Documentary,4m 29s,2017-02-04T16:00:01Z
figW37HIvvU,Erdogan’s informants – Turkey’s intelligence in Germany | DW Documentary,4m 39s,2017-02-04T11:00:02Z
VhC3b8_0mGQ,Asian immigrants in France targetted by gangs | DW Documentary,5m 2s,2017-02-04T11:00:01Z
C_ODFlqURxY,From Rio to Lima – Transoceânica the world's longest bus journey (1/5) | DW Documentary,42m 30s,2017-02-03T15:09:37Z
N8Q3M4Nbql8,Serbia - refugees freezing to death | DW Documentary,12m 1s,2017-01-30T16:52:29Z
m9iTPoY_R3E,Olympic dreams - two Afghan skiers aiming for the top | DW Documentary,12m 1s,2017-01-20T19:00:01Z
z8RRNf0uCNk,Mexico – Fear of Trump's wall | DW Documentary,28m 31s,2017-01-17T14:17:16Z
-rQRcBerNTQ,War over white truffles in Italy | DW Documentary,5m 45s,2017-01-17T14:14:56Z
jeFHnYw0-pA,Life without plastic | DW Documentary,12m 8s,2017-01-17T14:13:31Z
Q5H9ShuD2ts,Wakaliwood – action films from Uganda | DW Documentary,12m 5s,2017-01-17T14:12:54Z
Mhs6u6dCHnQ,Living with dementia – The long goodbye | DW Documentary,12m 2s,2017-01-16T17:41:24Z
A62KTwbyU6s,Kyiv's creative revolution - Techno raves and art installations in Ukraine | DW Documentary,42m 31s,2017-01-13T13:04:56Z
PudZNM276CY,Money happiness and eternal life - Greed (1/2) | DW Documentary,42m 31s,2017-01-13T11:52:28Z
qLSt4VtmT5M,Money happiness and eternal life - Greed (2/2) | DW Documentary,42m 31s,2017-01-13T11:51:46Z
QnQ6o2pSQS8,Germany's refugee safe haven - Transit camp Friedland (1/2) | DW Documentary,42m 36s,2017-01-13T11:49:18Z
uwuqeaH-osQ,Germany's refugee safe haven - Transit camp Friedland (2/2) | DW Documentary,42m 39s,2017-01-13T11:48:53Z
9ZxWTXoW_SM,Medicine from the jungle - Rainforest pharmacy | DW Documentary,42m 35s,2017-01-13T11:48:23Z
lIGtvaWep1M,Exposing corruption abuse and war crimes - Whistleblower | DW Documentary,28m 35s,2017-01-13T11:48:00Z
8i0QnUUIMg0,Jaafar Abdul Karim meets Syrian artists starting anew | DW Documentary,42m 30s,2017-01-13T11:47:22Z
1lNSXB4i4fE,Fakes in the art world - The mystery conman | DW Documentary,42m 31s,2017-01-13T11:45:58Z
iNAxfWCwDsw,German reunification – a short history | DW Documentary,43m 5s,2017-01-13T11:45:21Z
ec_7SK9-zs0,Little Hanoi in Berlin - A scent of home for Vietnamese expats | DW Documentary,42m 32s,2017-01-13T11:43:33Z
a7EOYvCkRDQ,The Lebanon Project - A summer camp for people with disabilities | DW Documentary,42m 40s,2017-01-13T11:22:39Z
D3CGD13KYEA,Playboy millionaire or saint? - The case of Florian Homm | DW Documentary,42m 34s,2017-01-13T11:22:17Z
NUP3qCKnUsw,Poland's oldest fashion model | DW Documentary,4m 33s,2017-01-13T09:54:35Z
LWyKY6bwZNw,Putin's plans to tax the Garazhniki | DW Documentary,5m 49s,2017-01-13T09:53:17Z
N0yuV0XEz98,Child prostitution in the Philippines | DW Documentary,12m 8s,2017-01-13T09:50:09Z
fSABHfdjjgM,Conscription for women in Norway | DW Documentary,6m 6s,2017-01-12T16:34:41Z
hFsQ4Juz3-k,New York fifteen years after 9/11 | Documentaries,26m 7s,2016-09-09T13:23:08Z
8aIzARbiyN0,Antonov An-225: ride a colossus | DW English,20m 48s,2016-07-08T09:10:04Z
3beI0f8G-3A,Football Made in Germany | Documentaries,42m 31s,2016-05-30T19:33:15Z
EDVl-uCWFoI,A Vision of a Zoo to Preserve Wildlife | Documentaries and Reports,26m 5s,2015-08-22T14:42:49Z
zIGbglprvGo,Jihad 101 - Taliban basic training in Pakistan | DW Documentary,12m 7s,2015-05-23T11:14:28Z
YKtm-6ehxG8,Coming home to Mongolia | DW English,42m 33s,2014-12-22T20:19:54Z
0oZVTFOYQ-c,Los grandes robos de arte: La mona Lisa,54m 59s,2012-06-19T10:03:59Z